Posture Number,Deltoid Anterior,Deltoid Posterior,Bicep,Tricep,Brachialis,Anconeus
980.0,-2.276301325071902,1.1367058210829062,-8.1786879121881437,-4.7222346154430834,-1.8160058586575334,1.2950039057716889
981.0,-2.2766568297036924,1.1368555072436601,-8.18130689318237,-4.7237623543563831,-1.81697855529295,1.2956523701952998
982.0,-2.2770110248290671,1.1370046420332915,-8.1839285050182191,-4.7252916279272945,-1.8179538079342035,1.2963025386228022
983.0,-2.2773639118568596,1.1371532260449935,-8.1865527414450217,-4.7268224325095964,-1.8189316121212755,1.2969544080808504
984.0,-2.27771549219695,1.1373012598724002,-8.1891795962079001,-4.7283547644546093,-1.8199119633910505,1.2976079755940335
985.0,-2.2780657672602502,1.1374487441095791,-8.1918090630478595,-4.729888620111252,-1.8208948572773767,1.2982632381849177
986.0,-2.2784147384586508,1.1375956793510109,-8.1944411357018296,-4.7314239958260664,-1.8218802893111399,1.2989201928740932
987.0,-2.2787624072050083,1.1377420661915825,-8.1970758079027579,-4.7329608879432765,-1.8228682550203186,1.2995788366802123
988.0,-2.2791087749131003,1.1378879052265687,-8.1997130733796659,-4.7344992928048057,-1.8238587499300536,1.3002391666200355
989.0,-2.2794538429975995,1.1380331970516209,-8.2023529258577135,-4.7360392067503341,-1.8248517695627102,1.3009011797084735
990.0,-2.2797976128740332,1.1381779422627509,-8.2049953590582607,-4.7375806261173192,-1.8258473094379406,1.3015648729586269
991.0,-2.2801400859587604,1.1383221414563203,-8.2076403666989304,-4.7391235472410429,-1.826845365072745,1.30223024338183
992.0,-2.2804812636689387,1.1384657952290269,-8.2102879424937019,-4.7406679664546605,-1.8278459319815412,1.3028972879876939
993.0,-2.2808211474224822,1.1386089041778873,-8.2129380801529379,-4.7422138800892135,-1.8288490056762225,1.3035660037841481
994.0,-2.2811597386380438,1.1387514689002292,-8.2155907733834646,-4.7437612844736883,-1.8298545816662175,1.3042363877774783
995.0,-2.2814970387349711,1.138893489993672,-8.2182460158886386,-4.7453101759350389,-1.8308626554585568,1.3049084369723711
996.0,-2.2818330491332883,1.1390349680561214,-8.2209038013684204,-4.746860550798246,-1.8318732225579373,1.3055821483719581
997.0,-2.2821677712536457,1.1391759036857456,-8.2235641235194024,-4.7484124053863184,-1.8328862784667743,1.3062575189778494
998.0,-2.2825012065173143,1.1393162974809743,-8.2262269760349263,-4.7499657360203731,-1.8339018186852705,1.3069345457901802
999.0,-2.2828333563461252,1.1394561500404736,-8.2288923526050848,-4.7515205390196336,-1.8349198387114767,1.3076132258076509
1000.0,-2.2831642221624655,1.1395954619631434,-8.2315602469168407,-4.75307681070149,-1.8359403340413476,1.308293556027565
1001.0,-2.2834938053892238,1.1397342338480942,-8.2342306526540359,-4.7546345473815208,-1.8369633001688059,1.3089755334458706
1002.0,-2.2838221074497818,1.1398724662946451,-8.2369035634975152,-4.756193745373551,-1.8379887325858064,1.3096591550572043
1003.0,-2.2841491297679655,1.1400101599023014,-8.2395789731251288,-4.7577544009896595,-1.8390166267823864,1.3103444178549242
1004.0,-2.2844748737680223,1.1401473152707464,-8.2422568752118206,-4.7593165105402289,-1.8400469782467317,1.3110313188311542
1005.0,-2.2847993408745939,1.1402839329998289,-8.2449372634297031,-4.7608800703339931,-1.8410797824652365,1.3117198549768243
1006.0,-2.2851225325126756,1.1404200136895477,-8.2476201314480839,-4.7624450766780484,-1.8421150349225597,1.3124100232817062
1007.0,-2.2854444501075988,1.1405555579400417,-8.2503054729335581,-4.7640115258779101,-1.843152731101686,1.3131018207344571
1008.0,-2.2857650950849866,1.1406905663515732,-8.2529932815500402,-4.7655794142375232,-1.8441928664839806,1.3137952443226535
1009.0,-2.2860844688707407,1.1408250395245225,-8.2556835509588584,-4.7671487380593351,-1.8452354365492536,1.3144902910328355
1010.0,-2.2864025728909967,1.1409589780593672,-8.2583762748187777,-4.7687194936442872,-1.8462804367758132,1.315186957850542
1011.0,-2.2867194085721003,1.1410923825566739,-8.2610714467860795,-4.7702916772918798,-1.8473278626405243,1.3158852417603495
1012.0,-2.2870349773405794,1.1412252536170862,-8.2637690605146279,-4.7718652853001995,-1.8483777096188703,1.3165851397459134
1013.0,-2.2873492806231122,1.1413575918413106,-8.2664691096558975,-4.773440313965942,-1.8494299731850008,1.3172866487900006
1014.0,-2.2876623198464952,1.1414893978301033,-8.2691715878590646,-4.7750167595844548,-1.8504846488118003,1.3179897658745334
1015.0,-2.2879740964376243,1.1416206721842628,-8.2718764887710439,-4.7765946184497761,-1.8515417319709313,1.3186944879806206
1016.0,-2.2882846118234523,1.1417514155046116,-8.2745838060365688,-4.778173886854665,-1.8526012181329088,1.3194008120886058
1017.0,-2.2885938674309654,1.1418816283919855,-8.2772935332982058,-4.7797545610906198,-1.8536631027671358,1.3201087351780902
1018.0,-2.2889018646871611,1.1420113114472257,-8.2800056641964623,-4.7813366374479358,-1.8547273813419731,1.3208182542279818
1019.0,-2.2892086050190086,1.1421404652711615,-8.2827201923698119,-4.7829201122157237,-1.8557940493247931,1.3215293662165286
1020.0,-2.2895140898534261,1.1422690904646005,-8.28543711145476,-4.7845049816819429,-1.8568631021820288,1.3222420681213523
1021.0,-2.2898183206172527,1.142397187628317,-8.2881564150858917,-4.7860912421334376,-1.8579345353792327,1.3229563569194882
1022.0,-2.2901212987372146,1.1425247573630377,-8.2908780968959395,-4.7876788898559646,-1.8590083443811356,1.3236722295874235
1023.0,-2.2904230256399041,1.1426518002694332,-8.2936021505158344,-4.7892679211342362,-1.8600845246516922,1.3243896831011281
1024.0,-2.2907235027517503,1.1427783169481054,-8.2963285695747597,-4.7908583322519434,-1.8611630716541427,1.3251087144360949
1025.0,-2.2910227314989804,1.1429043079995707,-8.2990573477001917,-4.7924501194917788,-1.8622439808510616,1.3258293205673741
1026.0,-2.2913207133076123,1.1430297740242579,-8.3017884785179881,-4.7940432791354937,-1.8633272477044136,1.326551498469609
1027.0,-2.2916174496034065,1.143154715622487,-8.3045219556524099,-4.7956378074639066,-1.8644128676756087,1.3272752451170724
1028.0,-2.2919129418118485,1.1432791333944625,-8.3072577727261816,-4.797233700756939,-1.8655008362255501,1.3280005574836999
1029.0,-2.2922071913581248,1.1434030279402629,-8.3099959233605656,-4.7988309552936634,-1.8665911488146909,1.3287274325431273
1030.0,-2.2925001996670793,1.1435263998598229,-8.3127364011753748,-4.8004295673523014,-1.8676838009030863,1.329455867268724
1031.0,-2.2927919681632138,1.1436492497529323,-8.3154791997890758,-4.8020295332102947,-1.8687787879504409,1.330185858633627
1032.0,-2.2930824982706284,1.1437715782192119,-8.3182243128187938,-4.8036308491442963,-1.8698761054161706,1.3309174036107803
1033.0,-2.2933717914130214,1.1438933858581144,-8.3209717338803966,-4.8052335114302309,-1.8709757487594407,1.3316504991729605
1034.0,-2.2936598490136473,1.1440146732689043,-8.3237214565885296,-4.8068375163433092,-1.8720777134392308,1.3323851422928206
1035.0,-2.2939466724952955,1.1441354410506508,-8.3264734745566731,-4.8084428601580598,-1.8731819949143729,1.3331213299429152
1036.0,-2.294232263280263,1.144255689802216,-8.3292277813971989,-4.8100495391483662,-1.874288588643614,1.3338590590957424
1037.0,-2.2945166227903266,1.1443754201222429,-8.3319843707214023,-4.8116575495874851,-1.8753974900856549,1.33459832672377
1038.0,-2.2947997524467199,1.1444946326091452,-8.3347432361395803,-4.8132668877480889,-1.8765086946992136,1.3353391297994757
1039.0,-2.2950816536701026,1.1446133278610959,-8.3375043712610495,-4.8148775499022793,-1.8776221979430594,1.336081465295373
1040.0,-2.2953623278805382,1.1447315064760162,-8.3402677696942309,-4.8164895323216346,-1.8787379952760792,1.3368253301840527
1041.0,-2.2956417764974635,1.1448491690515636,-8.3430334250466522,-4.8181028312772138,-1.8798560821573083,1.3375707214382055
1042.0,-2.2959200009396707,1.1449663161851247,-8.3458013309250596,-4.8197174430396181,-1.8809764540459994,1.3383176360306663
1043.0,-2.2961970026252754,1.1450829484738003,-8.3485714809354103,-4.8213333638789901,-1.8820991064016548,1.3390660709344364
1044.0,-2.2964727829716889,1.1451990665143954,-8.3513438686829389,-4.822950590065048,-1.8832240346840803,1.3398160231227201
1045.0,-2.2967473433956038,1.1453146709034121,-8.3541184877722312,-4.824569117867135,-1.8843512343534383,1.3405674895689588
1046.0,-2.2970206853129524,1.1454297622370326,-8.3568953318072214,-4.8261889435542127,-1.8854807008702876,1.3413204672468584
1047.0,-2.2972928101388965,1.1455443411111144,-8.3596743943912895,-4.827810063394919,-1.8866124296956372,1.3420749531304246
1048.0,-2.2975637192877962,1.1456584081211774,-8.3624556691272716,-4.8294324736575742,-1.8877464162909865,1.3428309441939907
1049.0,-2.2978334141731822,1.1457719638623927,-8.3652391496175316,-4.8310561706102266,-1.8888826561183827,1.3435884374122549
1050.0,-2.2981018962077373,1.1458850089295736,-8.368024829463991,-4.8326811505206617,-1.8900211446404549,1.3443474297603031
1051.0,-2.2983691668032633,1.1459975439171635,-8.3708127022681822,-4.8343074096564393,-1.891161877320473,1.3451079182136485
